talk_page_id	talk_revision_id	talk_page_title	article_page_id	article_revision_id	rating	is_training	num_inlinks	num_views
24836895	608480113	Flattery_Rocks_National_Wildlife_Refuge	24832383	751274117	Low	0	269	5.5
13118018	733470025	Southwest_University_of_Visual_Arts	10458989	768808210	Low	1	51	14.0
9831871	391067897	Ursprung_Pass	8725521	660623274	Low	1	70	3.4814814814814814
3991565	513695776	Miyuki_Miura	3991453	755786005	Low	1	11	10.535714285714286
13354933	456238769	Super_Madrigal_Brothers	13267652	668070353	Low	1	4	2.8260869565217392
51751990	756625792	Lord_Wriothesley_Russell	43110502	766550423	Low	1	6	3.9130434782608696
34947975	480797575	The_Hundred-Year-Old_Man_Who_Climbed_Out_the_Window_and_Disappeared	34947953	765341221	Low	1	25	322.9642857142857
16200615	515891227	Morton,_Mississippi	122419	766164394	Low	1	57	19.392857142857142
11348845	584094144	Spruce,_Wisconsin	139470	764402025	Low	1	68	3.75
14643261	762284834	Small_nucleolar_RNA_R79	11421679	679410602	Low	1	282	2.0434782608695654
16933401	655238537	Catholic_Cemetery_(Mobile,_Alabama)	16932401	755501830	Low	1	222	10.607142857142858
42572041	614361124	Punda_(film)	42572035	766892325	Low	0	8	47.857142857142854
33337528	630957087	Peck_Up_Your_Troubles	25814579	754709624	Low	1	184	10.107142857142858
53340257	768015489	Anglican_Church_(Bordighera)	48868052	768015433	Low	1	3	5.0476190476190474
40031779	741147616	2013–14_Iranian_Futsal_Super_League	38697742	749352652	Low	0	69	3.6538461538461537
9713213	509428982	Denmark_Hill_railway_station	519464	759042218	Low	1	157	56.0
16292061	587759588	McMaster_University_Bus_Terminal	14570493	757901596	Low	1	114	5.535714285714286
6474438	600759193	Lucius_Shepard	993476	767580433	Low	1	191	38.17857142857143
52193924	751849891	Cyclopic,_Arizona	52193920	747961827	Low	0	88	6.285714285714286
31033295	477070472	Muhammad_al-Huwayj	13186811	726643120	Low	0	4	2.0
25148029	352443876	Eagle_Ridge_Country_Estates,_Saskatchewan	25148027	686354272	Low	0	3	3.1
18051130	627535657	Black_River_(2001_film)	15565499	754178691	Low	1	104	30.285714285714285
30762072	428108020	Driftpile_First_Nation	29405407	606560734	Low	1	90	7.074074074074074
18477136	259197171	Doboszowice	14832008	545071037	Low	1	13	2.0
3188964	443043553	Shadowgrounds	3135609	760171313	Low	1	46	29.428571428571427
51721528	763584538	Hepaah	49017826	698618263	Low	1	4	2.9130434782608696
33953603	756482073	Arvid_Lundell	33912955	756481754	Low	0	12	2.05
5473081	488190640	Kahin_Pyaar_Na_Ho_Jaaye_(2000_film)	4410064	766474001	Low	1	21	363.2142857142857
45179553	742153649	Aahung	43508428	750081020	Low	1	4	4.607142857142857
6579166	687887107	Precinct_of_Amun-Re	2052837	763011027	Low	1	47	66.75
31052836	416809235	Sky100	31001308	762157330	Low	0	7	55.92857142857143
11932892	437630976	A_Large_Attendance_in_the_Antechamber	5987581	726709274	Low	1	2	3.3703703703703702
14450654	507849480	Heele_County,_Jefferson_Territory	14450637	746902118	Low	1	18	2.84
29352363	515041367	Lava_Lake_Land_&_Livestock	24427115	768928703	Low	1	2	4.08
36055194	730010317	Imperial_and_royal_titles_of_the_Mughal_emperors	35981404	763628781	Low	1	2	30.357142857142858
25102345	710660847	International_Communist_Party_(Dominican_Republic)	7820629	562624480	Low	1	35	3.2083333333333335
11446275	453059139	Burrumbeet_railway_station	9266166	740329721	Low	1	4	1.65
9044079	756526296	Rock_(processor)	4402794	756526656	Low	1	21	11.964285714285714
35470798	696103936	Lidija_Osterc	35470791	768581715	Low	1	2	4.857142857142857
45059155	642567104	Kosmoceras_spinosum	42971946	711394885	Low	1	1	1.5
48332739	749109833	Kyle_Borland	48332688	737461582	Low	0	3	5.035714285714286
14397466	232428230	Roundwood_Colliery	14344827	458035322	Low	0	6	2.608695652173913
49150741	732069841	Wrysgan_Quarry	40765956	759826327	Low	0	46	4.115384615384615
2905521	705383353	161_Athor	747006	760783067	Low	1	13	5.75
29848071	493426746	Perquimans_County_High_School	28725870	745224235	Low	1	6	3.4615384615384617
52274395	749450335	Tie_Creek	49454688	738913293	Low	1	0	1.65
31597507	754114076	Dendroctonus_frontalis	31594809	754114075	Low	1	10	11.75
37219606	685499175	Copelatus_curtistriatus	36066310	746854481	Low	1	155	1.9047619047619047
3057162	628502741	Calgary_Southwest	642738	766736339	Low	1	111	32.607142857142854
40098723	707141179	Butlersbridge_Church	37909218	739921651	Low	0	2	2.25
11606016	448479244	2005–06_Hong_Kong_League_Cup	8886392	551283612	Low	1	31	3.0476190476190474
45410598	729195056	1903_East_Paris_train_wreck	44545568	768354979	Low	1	6	4.608695652173913
51884776	742894313	Lungelo_Gosa	51884774	758342317	Low	1	14	4.111111111111111
35163703	598279464	U.S._Route_15_in_South_Carolina	22398936	762824595	Low	0	59	9.392857142857142
44117445	635736791	Bhubaneswar_Monorail	43635242	708657452	Low	1	305	15.678571428571429
13156221	429659718	List_of_former_members_of_the_United_States_House_of_Representatives_(D)	12600747	766289376	Low	0	25	7.434782608695652
27193488	756018717	Ek_Cup_Chya	27193249	756018713	Low	0	4	11.214285714285714
22186166	513360188	Lawrence_English	19826576	766171054	Low	1	19	44.392857142857146
10758465	750096505	Miu_language	9615081	683342899	Low	0	104	2.9130434782608696
37184680	572815415	Still_Nothing_Moves_You	37112530	669756251	Low	1	8	12.571428571428571
52458353	753578853	Haruhime	52417671	763478751	Low	1	5	4.851851851851852
19076312	258886274	Gręboszów,_Lesser_Poland_Voivodeship	19015693	744517512	Low	1	19	2.4444444444444446
14418663	398063962	John_Foster_of_Dunleer	14418410	767727628	Low	1	5	3.576923076923077
10333977	356800160	John_Cole,_1st_Baron_Mountflorence	904848	703578871	Low	1	12	3.7777777777777777
37703541	524146789	Olga_Hostáková	37703539	707562204	Low	0	7	3.130434782608696
33809560	750262581	Certification_of_Italian_as_a_Foreign_Language	11696639	750262580	Low	1	44	49.32142857142857
25298806	377162936	Ballingham_railway_station	24219738	765723925	Low	1	27	4.0
15753269	617401955	Psaronius	15753264	746936715	Low	1	8	13.714285714285714
23492510	373224321	Lake_Macquarie_Amateur	18349169	701635098	Low	1	23	4.296296296296297
16445315	759167676	George_A._Amedore_Jr.	16444994	759167672	Low	1	78	12.607142857142858
11244434	634725139	Booth,_East_Riding_of_Yorkshire	10850748	734212946	Low	1	2	2.0
5710293	405205876	Demonbane	5606003	757249969	Low	0	121	138.46428571428572
14004953	467315411	Arcanum_High_School	8876562	738489721	Low	1	7	4.7407407407407405
53012185	762391529	John_Cleugh	53012177	764440023	Low	1	22	2.210526315789474
46226301	687294326	Christina_Gokey-Smith	46226297	725394876	Low	0	4	2.3636363636363638
11240867	737617449	Schistosoma_mansoni	2188496	764362370	Low	1	190	359.60714285714283
28156232	443891865	List_of_Xenosaga_media	28156231	757282933	Low	1	31	8.214285714285714
14807098	376349133	Lae_Atoll	2033438	750118469	Low	0	60	12.928571428571429
52253486	749042254	GES_Kantrila	45315354	675563593	Low	1	1	1.6
45304962	646752277	Anonychomyrma_longiceps	45146844	762996019	Low	1	2	1.6
32148695	517860840	Total_Experience_Gospel_Choir	19926291	745046941	Low	0	9	5.148148148148148
34191379	596263495	Medical_Profile	33893283	719046194	Low	1	4	18.928571428571427
16466446	631737180	Global_sourcing	10084075	739678566	Low	1	25	120.82142857142857
6411839	587387522	The_Woodlands_College_Park_High_School	2375838	766572241	Low	1	138	32.464285714285715
14040422	455780706	Rutger-Steuben_Park_Historic_District	14040403	751489071	Low	1	4	4.148148148148148
18058376	363009717	2002–03_Football_Conference	15656280	766149807	Low	1	285	15.642857142857142
45462754	648164647	Dean_Dugdale	45462750	764776223	Low	1	4	2.590909090909091
19942436	628572399	Roger_Nokes	19706091	732446351	Low	0	1	2.1904761904761907
40845100	578002142	E.W._Grove_Henry_County_High_School	37802744	751253641	Low	1	2	3.5
26992015	356663527	Ywathit,_Kachin_State	26991993	704822529	Low	1	219	4.56
29368734	637065661	Prees_Branch_Canal_Nature_Reserve	29177034	752366365	Low	1	6	2.260869565217391
12990988	749117714	Basil_Lekapenos	12446621	763164111	Low	1	35	21.0
15259497	705779395	Lanny_Bassham	15189422	756640794	Low	1	34	12.321428571428571
6145987	734727440	Sangolli_Rayanna	2920879	762218761	Low	1	455	173.21428571428572
30054465	628607578	Rhode_Island_Republican_primary,_2008	15641643	710687024	Low	1	118	6.964285714285714
42475701	722712705	Lukas_Raeder	42475431	724295261	Low	1	37	31.642857142857142
47118388	669322292	Jered_Stirling	47099559	741692071	Low	1	4	3.1923076923076925
42244632	600280391	Golbo	42244630	759300873	Low	1	22	2.375
42665490	691345839	Yana_Kusma	42473756	704944655	Low	1	6	2.7
28062630	722849629	Peter_Higgins_(Australian_footballer)	28062626	764891798	Low	1	61	3.9130434782608696
35109740	621732954	Andrew_Mitchell_(footballer,_born_1992)	35109267	759224711	Low	0	20	16.071428571428573
38684341	668917086	Pedro_de_Toledo,_São_Paulo	3382110	767124788	Low	1	58	4.384615384615385
44409588	663178330	Wellington_Phoenix_FC_Reserves	44409584	766470087	Low	1	69	85.32142857142857
43642462	624431623	2012_Coupe_de_France_Final	35423492	762538790	Low	1	213	21.142857142857142
27259928	744070342	Sycuan_Institute_on_Tribal_Gaming	20011421	754581477	Low	1	46	6.392857142857143
28617383	672346379	2004_J&S_Cup	23145544	767850215	Low	1	64	3.1666666666666665
17288484	352751971	Pinchot_Sycamore	17189484	753351600	Low	0	8	22.857142857142858
7417102	759278345	George_Schueler_House	7417099	759278344	Low	0	4	2.5652173913043477
24026644	763104606	Love_Guaranteed	10371228	741541501	Low	1	51	11.25
16479081	569759766	Hooked_on_You	15493185	699668516	Low	1	77	15.535714285714286
17802918	487939333	Gandepalle	11287782	766502812	Low	0	10	10.357142857142858
41874768	595606659	Devils_Backbone_(Highland_County,_Virginia)	41874735	745491733	Low	1	4	5.892857142857143
24026558	763042516	Men_Don't_Cry	13628539	741550736	Low	1	52	15.107142857142858
6179555	512288493	Martin_Wendt	5135316	707685484	Low	1	6	2.869565217391304
34729172	476687071	J._K._College	34608380	716906827	Low	1	22	10.0
52181579	747660589	Tabatinga_Mayoruna_language	42341402	747660629	Low	1	42	2.7777777777777777
8881058	692603253	Tauʻolunga	4260163	704339911	Low	1	4	24.428571428571427
36722280	746359191	Laziji	47836980	746784003	Low	1	5	44.17857142857143
34448042	499668168	Simpson_Street_School	34448031	752021936	Low	1	2	2.3684210526315788
36025168	730531305	Toyin_Adekale	36025150	733489956	Low	1	6	6.071428571428571
44110547	643678478	Neethipeedam	44090785	685637586	Low	1	5	3.5185185185185186
46626811	756529401	Daniel_Mookhey	46626804	756993516	Low	1	47	8.642857142857142
26822159	353882482	Goon_Gumpas	6615535	646587105	Low	1	2	4.555555555555555
44370026	758688853	Cedar_Crest_(Gladwyne,_Pennsylvania)	39713353	763961374	Low	0	4	7.214285714285714
36913579	761747326	Astreptolabis	36913562	765647864	Low	1	6	4.615384615384615
52235950	748702664	Athletics_at_the_2014_Summer_Youth_Olympics_–_Girls'_200_metres	52235948	768118933	Low	1	64	3.761904761904762
47918530	682549921	Bruce_Webb	47918529	764750394	Low	1	2	2.5238095238095237
49176709	700916465	Bill_Mannion	49176708	764729307	Low	1	1	2.411764705882353
27549894	728408979	Kampala_International_School	26043679	767288719	Low	1	255	11.571428571428571
50525839	719964605	2015_WPSL_season	50504479	755874537	Low	0	131	2.5384615384615383
24089994	481271934	S._K._Vedarathinam	24089986	717075922	Low	1	5	4.481481481481482
38784777	683247074	Tetragonoderus_arcuatus	38784314	754979028	Low	1	1	1.8
39548842	644892602	Vicharana	39454114	751908380	Low	1	31	27.928571428571427
33890908	716403578	Gilled_African_lungfish	26257564	748261906	Low	1	4	35.392857142857146
11632520	395777806	Apostolic_Vicariate_of_Northern_Victoria_Nyanza	6125903	741380004	Low	0	11	2.25
5479806	692145702	Jennifer_Botterill	4057219	766274432	Low	1	119	32.75
15375727	485080553	Donkamokam	5726284	767659392	Low	1	5	5.571428571428571
26625984	541558014	Kohlwurst	26625951	752139458	Low	1	126	16.285714285714285
21372411	398970831	Dorothy_Pratt	21372404	757007852	Low	0	35	6.75
29086982	744256887	The_Two_Faces_of_War	25528727	753416170	Low	1	3	4.115384615384615
29521610	690646343	Poutini_Peak	29516688	691747771	Low	1	0	1.7727272727272727
6660075	692051315	Vania_King	5454738	762147858	Low	1	849	44.392857142857146
46802612	764060373	Republic_of_the_Congo_Civil_War_(1993–94)	46802050	764060369	Low	1	4	15.357142857142858
32209467	682535662	The_Social_Seminar	32126681	743504657	Low	1	1	3.5
2716202	584769389	Alfred_Reed	546847	758651343	Low	0	70	49.857142857142854
36843339	682925040	Mozambique_at_the_2012_Summer_Paralympics	36843249	753923148	Low	1	174	3.1739130434782608
6282064	481789344	Adam_Felber	5415240	766618045	Low	1	42	24.785714285714285
6091293	728531188	Field_guide	500948	747950783	Low	0	118	51.285714285714285
26767796	556266815	List_of_Carnegie_libraries_in_Oklahoma	23330773	757300721	Low	1	54	5.222222222222222
41859147	612507277	Chandra_Chakori	41859145	765046869	Low	1	38	51.75
41325006	701764325	Petersburg_City_Hall	41325003	752263216	Low	1	3	2.5
49546693	753245602	Dangerous_Woman_(album)	49546692	768977177	Low	1	120	2394.1071428571427
6217525	709711861	Tiny_Toon_Adventures:_Plucky's_Big_Adventure	703107	758849724	Low	1	24	16.678571428571427
25027048	722204202	Henry_Moyes	25002034	735392300	Low	1	8	7.535714285714286
31636605	566059086	Dohna_Feud	30779812	767014481	Low	0	8	4.925925925925926
47630607	677922975	Regelia_ciliata	47630604	738601186	Low	1	2	1.8695652173913044
29327141	492304054	Rhode_Island_Gulls	12757986	746788538	Low	0	11	96.92857142857143
18960195	746610692	Marcial_del_Adalid_y_Gurréa	18960191	738058503	Low	0	6	4.821428571428571
31030902	755460443	The_Sydney_Mail	31015476	743194568	Low	1	135	28.892857142857142
49217087	753061456	2016–17_A-League	38714852	768951680	Low	0	367	761.2857142857143
37569568	567828408	Laurent_Magnaval	37569566	722471158	Low	1	9	2.888888888888889
25155347	370603898	Kogawara_Station	8047987	696295382	Low	1	30	3.56
13177174	712852979	United_States_Army,_Japan	13176905	757056602	Low	1	26	35.57142857142857
29122538	767167011	El_Crucificado	6698930	557161767	Low	0	3	1.8333333333333333
32336732	494485746	Mangottu_Bhagavathi_Temple	32026760	760272982	Low	1	3	27.071428571428573
29766441	413096349	1914_in_Croatia	18504424	639670229	Low	1	6	2.217391304347826
47763889	680182884	Robert_Marchand_(athlete)	47763887	733523564	Low	1	4	2.5
13633925	587792347	Gay_and_Lesbian_Tennis_Alliance	13462562	758003238	Low	1	5	4.407407407407407
52585897	754816737	Ganfried_May	52585896	758307831	Low	1	21	2.9615384615384617
45636551	745822517	Baalyam	45180997	745822516	Low	1	2	2.8
44601738	706677714	Xiluo_Bridge	42928732	748671608	Low	1	10	5.615384615384615
30132508	492356900	Duncan,_Texas	30132498	653678817	Low	1	21	4.518518518518518
18944951	282674499	Ōasahiko_Shrine	18941248	734885320	Low	0	9	3.92
29496962	395138899	Zarafasaura	29496940	678581923	Low	1	96	31.25
21957538	398096961	Jorge_Garcés	18891917	742950915	Low	1	92	5.142857142857143
23894685	406516498	Robert_Gladstone	23869984	716944038	Low	1	8	2.8181818181818183
11211648	598557378	Benelli_M1	11575989	698271855	Low	1	15	136.5
44627476	637024809	Hans_Egli	44627472	695243646	Low	0	6	2.6363636363636362
13240184	741301342	Shooting_Times	7488985	765813101	Low	1	109	21.75
14193701	595664940	Darras_Hall	9938786	758737863	Low	1	11	20.035714285714285
21967338	755996115	Simone_Hauswald	15597175	759835929	Low	1	95	32.0
9054635	371178276	Lookeba,_Oklahoma	130075	764266613	Low	1	34	7.071428571428571
13045267	667256078	Cuchifritos	6183275	762738455	Low	0	12	63.25
36346116	747362987	Big_Bay_Boom	36333948	755294304	Low	1	10	8.285714285714286
27604233	485480268	Kelly_McDougall	27604226	754318771	Low	1	14	4.535714285714286
34896477	479015307	William_Young_(Medal_of_Honor)	34884533	749126682	Low	1	3	2.259259259259259
5252692	596183509	Armaan_(2003_film)	4286797	767215254	Low	1	41	195.39285714285714
24287585	766329646	Chalbori-ppang	24287581	766329641	Low	1	6	7.214285714285714
44641627	648575060	Hester_Villa	44641015	768925342	Low	0	1	4.714285714285714
40262398	684254737	Mackenzie_McDonald	40260474	765319913	Low	1	111	42.464285714285715
12759816	566663651	Peristrophe_roxburghiana	12759810	760922024	Low	1	7	9.107142857142858
39909532	680660657	Galgisan	39867098	758751996	Low	1	22	3.0
28780906	597007745	Lake_Aike	22157010	679466961	Low	1	21	6.607142857142857
43427321	682911360	Pyrianoreina_hovorei	43427312	654274950	Low	1	1	3.0357142857142856
51450156	736705858	Nils-Erik_Haglund	51450154	736705815	Low	1	4	2.1904761904761907
52820249	759226876	Christine_Jordis	52820232	759279171	Low	1	3	3.04
9523971	732174726	Maximum_length_sequence	1495467	758284701	Low	1	30	251.5
9727120	489252961	First_Love_Letter	9727298	747386475	Low	1	10	103.64285714285714
560661	759922876	Iambe	80616	754273485	Low	0	7	25.75
14395031	748873862	Burghead_Thistle_F.C.	4195609	748873860	Low	1	41	4.038461538461538
49478006	705707035	Marks_v._United_States	49450446	722586796	Low	1	7	6.035714285714286
13966112	585301616	Calvary_Schools_of_Holland	10338714	764615711	Low	1	2	9.571428571428571
41537191	588962767	Fairmount_School	41537178	751259354	Low	1	5	2.888888888888889
49204712	701351610	Ollie_McKelson	49204709	764884326	Low	1	1	2.142857142857143
33810976	466308953	PropBank	5750245	723780003	Low	1	41	15.464285714285714
29193436	490820049	Libyan_Times	23606227	743152049	Low	1	0	1.8235294117647058
18225343	550256875	Noordburen	4229886	544305762	Low	1	3	1.8333333333333333
9892370	597154475	Bell_Plain_Township,_Marshall_County,_Illinois	9892363	758467691	Low	1	29	2.8333333333333335
44436478	646413831	Arne_Söderlund	44436472	737577777	Low	0	5	3.8461538461538463
39626390	559169705	San_Francisco_Common_Council	39571792	746721415	Low	1	5	3.1666666666666665
49874840	711091221	Demanding_the_Impossible	49874832	767823072	Low	0	17	11.5
19341117	682443948	Rainford_Village_railway_station	14841300	766668401	Low	1	125	4.653846153846154
23162808	578930539	First_Trust_Building_and_Garage	23162802	751726282	Low	1	1	2.217391304347826
32675368	488272448	Omarkhandiara	31651396	704669993	Low	1	3	1.588235294117647
43074088	707515028	Zelleria_maculata	43074052	760125974	Low	0	5	2.235294117647059
19053648	432844527	1964_Shell_Le_Mans_6_Hour_Race	19053366	628581547	Low	0	2	2.8214285714285716
